MSOA11CD,Number of fires (three-year average),Proportion of fire incidents per person
E02003866,4,6.700167504187605e-4
E02003867,5,8.233163181294253e-4
E02003868,10,0.0012064181445288937
E02003869,6,0.0010407632263660018
E02003870,7.666666666666667,9.95800320387929e-4
E02003871,6.5,0.001286364535919256
E02003872,5.666666666666667,5.905853743269064e-4
E02003873,4,8.88494002665482e-4
E02003874,4,6.340148993501347e-4
E02003875,3,7.112375533428165e-4
E02003876,5.5,0.0010009099181073704
E02003877,5,6.405329233922624e-4
E02003878,6,6.856359273225917e-4
E02003879,7.333333333333334,8.458285274894272e-4
E02003880,3.5,0.0011196417146513116
E02003881,3.5,7.875787578757876e-4
E02003882,7.333333333333333,9.46602986102147e-4
E02003883,6,0.0011162790697674418
E02003884,5,6.887052341597796e-4
E02003885,3,0.0010818608005769925
E02003886,3.5,8.758758758758759e-4
E02003887,3,6.457167455876022e-4
E02003888,5.5,8.773329079598022e-4
E02003889,6,0.001016949152542373
E02003890,5.333333333333334,8.220304151253597e-4
E02003891,2,6.555227794165847e-4
E02003892,4,6.195786864931846e-4
E02003893,7,0.0010598031794095382
E02003894,4,6.440186765416197e-4
E02003895,3,4.889178617992178e-4
E02003896,5,0.0010890873448050533
E02003897,1,8.525149190110827e-4
E02003898,4,8.451299387280794e-4
E02003899,5,9.127418765972983e-4
E02003900,5.666666666666667,7.976726726726727e-4
E02003901,6.166666666666667,7.852625323655504e-4
E02003902,5.833333333333334,0.0011187827643523848
E02003903,3.833333333333333,6.060606060606061e-4
E02003904,7,0.0014014014014014013
E02003905,4,5.82495995340032e-4
E02003906,7.333333333333333,0.0012351917354443882
E02003907,2.5,4.689551678859501e-4
E02003908,3.5,4.956103086944209e-4
E02003909,7,6.672385854541988e-4
E02003910,8.333333333333334,0.0012899896800825593
E02003911,6.666666666666667,9.16254352208173e-4
E02003912,6,0.001219264377159114
E02003913,5.333333333333334,8.638375985314762e-4
E02003914,4.5,5.396330495263221e-4
E02003915,9.5,0.0012100369379696855
E02003916,7.166666666666666,0.0010238095238095236
E02003917,7.5,0.0011344728482831645
E02003918,7,9.83008004493751e-4
E02003919,6.666666666666667,8.983515249517136e-4
E02003920,6.333333333333333,7.837313863795735e-4
E02003921,3.666666666666667,7.83643228610102e-4
E02003922,5.5,7.465725532781322e-4
E02003923,4.666666666666666,5.444716680278458e-4
E02003924,9.666666666666666,0.0013868962219033955
E02003925,5,6.802721088435374e-4
E02003926,5,7.574609907589759e-4
E02003927,6,7.715057220007715e-4
E02003928,11.166666666666666,0.0012377152146604595
E02003929,9.166666666666666,0.0013225604770836339
E02003930,10,0.0010384215991692627
E02003931,8.5,7.968500984344239e-4
E02003932,4.333333333333333,5.733439181441298e-4
E02003933,5.833333333333333,8.110863922877271e-4
E02003934,6.5,8.963044677330392e-4
E02003935,7.333333333333334,8.007570794205431e-4
E02003936,5,8.249463784853984e-4
E02003937,4.5,7.992895204262878e-4
E02003938,5,7.026419336706015e-4
E02003939,5.5,7.746478873239436e-4
E02003940,7.666666666666666,0.00122823881234647
E02003941,7,8.291873963515755e-4
E02003942,11.5,0.0014378594648662166
E02003943,6,0.0014510278113663846
E02003944,9,8.87223974763407e-4
E02003945,3,7.479431563201197e-4
E02003946,7.166666666666667,7.448208965565025e-4
E02003947,7,0.0010532651218778213
E02003948,7.666666666666667,9.254788347014325e-4
E02003949,10.166666666666666,0.0015285921916503784
E02003950,3.333333333333333,5.949193884228687e-4
E02003951,4.333333333333333,7.308708607409905e-4
E02003952,4,4.5526974732529026e-4
E02003953,8.5,8.496601359456218e-4
E02003954,8.666666666666666,0.0011706965644558511
E02003955,9.333333333333334,9.365174928088836e-4
E02003956,5.5,9.479489831092727e-4
E02003957,8.666666666666666,7.865202528965121e-4
E02003958,5,8.052826542116283e-4
E02003959,8,0.0011251758087201125
E02003960,6,0.0013729977116704805
E02003961,5.666666666666667,6.721227217016566e-4
E02003962,7.5,0.0010255709011349652
E02003963,11.5,0.0011332282223098147
E02003964,8,9.9626400996264e-4
E02003965,9,8.117615225038333e-4
E02003966,3,5.770340450086555e-4
E02003967,5,7.245326764237067e-4
E02003968,6.333333333333334,8.382969335980588e-4
E02003969,8.5,0.0012660113196306226
E02003970,6,9.502692429521698e-4
E02003971,3,6.243496357960458e-4
E02003972,5,8.876264867743654e-4
E02003973,8.5,9.747706422018349e-4
E02003974,10.5,0.0013452914798206279
E02003975,4,5.581914596706671e-4
E02003976,3.5,0.0012220670391061453
E02003977,7,0.0011237758869802536
E02003978,3.5,8.335317932841152e-4
E02003979,6.5,0.0013664073996216104
E02003980,8.666666666666666,0.001336005344021376
E02003981,6,0.0015991471215351812
E02003982,4.5,7.667405009371273e-4
E02003983,9,0.0011998400213304892
E02003984,9.833333333333334,0.0014914808635421407
E02003985,4.666666666666667,9.669843901091311e-4
E02003986,7.5,0.0012114359554191568
E02003987,7.333333333333334,0.0012402051975872372
E02003988,5,7.517666516313336e-4
E02003989,4.5,0.0010190217391304348
E02003990,5,5.826147751106968e-4
E02003991,7,9.324630345011322e-4
E02003992,13.166666666666666,0.0016045170200666178
E02003993,5.666666666666667,8.325986874326575e-4
E02003994,8.166666666666666,0.001128616178367422
E02003995,8.333333333333334,8.479175145841813e-4
E02003996,12.666666666666666,0.001332912413623768
E02003997,8,0.0010353306587291317
E02003998,6,0.0010844026748599313
E02003999,6.5,5.78652185524793e-4
E02004000,5.5,0.0010578957491825351
E02004001,10,0.0018889308651303363
E02004002,7.166666666666667,9.941277107319555e-4
E02004003,12.166666666666666,0.0011374968835701819
E02004004,11.5,0.0013682331945270671
E02004005,7.833333333333333,0.0010084105732921388
E02004006,10.5,0.0012084244447001955
E02004007,8,9.541984732824427e-4
E02004008,5.5,0.0011122345803842265
E02004009,6,9.71974728657055e-4
E02004010,9.166666666666666,0.0012197826569084053
E02004011,6,8.698173383589446e-4
E02004012,3,7.165034631000717e-4
E02004013,9,0.001051156271899089
E02004014,6,9.439899307740718e-4
E02004015,4.833333333333333,7.53442452585087e-4
E02004016,7,8.47457627118644e-4
E02004017,7,7.935608207686203e-4
E02004018,7.333333333333333,8.681583205082672e-4
E02004019,6,9.923916639100231e-4
E02004020,6,6.851661527920521e-4
E02004021,4,7.487832272557095e-4
E02004022,5,0.0012903225806451613
E02004023,8,0.0012909472325318702
E02004024,4.333333333333333,7.065601391379965e-4
E02004025,5,7.987220447284345e-4
E02004026,6.666666666666666,8.195041999590247e-4
E02004027,3,6.259127894846651e-4
E02004028,6,9.813542688910696e-4
E02004029,5.166666666666667,7.410594759992351e-4
E02004030,1.5,6.643046944198405e-4
E02004031,5.666666666666666,7.173903869688146e-4
E02004032,6,8.784773060029283e-4
E02004033,6,9.721322099805574e-4
E02004034,4,6.583278472679394e-4
E02004035,2.5,7.058159232072275e-4
E02004036,8,7.673124880107424e-4
E02004037,4,5.931198102016608e-4
E02004038,4.666666666666667,5.928937449709906e-4
E02004039,4,6.37551801083838e-4
E02004040,7.5,7.785736530675802e-4
E02004041,3,6.663705019991116e-4
E02004043,4,8.552490912978405e-4
E02004044,5.5,6.332028551692379e-4
E02004045,5.166666666666667,6.388854540208566e-4
E02004046,5,7.927699381639448e-4
E02004047,4.166666666666667,8.968288133161142e-4
E02004048,5.5,7.933073705466609e-4
E02004049,8.833333333333334,0.001137143837967731
E02004050,4,5.07227998985544e-4
E02004051,6.833333333333333,8.973517181002407e-4
E02004052,7.5,0.0011812883918727358
E02004053,6.333333333333333,8.043349420032173e-4
E02004054,6,6.621054954756124e-4
E02004055,7.666666666666666,0.001768550557477893
E02004056,6.833333333333333,8.62359077906781e-4
E02004057,8.333333333333334,0.0010577980875010578
E02004058,7.833333333333333,0.0010091900712874689
E02004059,6,0.001028101439342015
E02004060,4,6.524221171097701e-4
E02004061,7,9.186351706036745e-4
E02004062,6.666666666666667,0.0012313754463735994
E02004063,2.5,8.180628272251309e-4
E02004064,9.666666666666666,0.0010003794542757596
E02004065,5,9.748488984207448e-4
E02004066,12.5,0.001228380503144654
E02004067,7.333333333333333,0.00145042194092827
E02004068,3.333333333333333,5.989817310572027e-4
E02004069,3.5,7.305364224587769e-4
E02004070,5,8.073631519457452e-4
E02004071,4.666666666666666,9.279512162789155e-4
E02004072,5,6.17970584600173e-4
E02004073,8.833333333333334,9.608760288625404e-4
E02004074,3.5,7.822977201609299e-4
E02004075,3.5,6.46830530401035e-4
E02004076,4,7.150518412584912e-4
E02004077,6,9.414718343009571e-4
E02004078,4.5,7.731958762886598e-4
E02004080,10,0.001024380249948781
E02004081,2,5.312084993359894e-4
E02004082,4,6.438113632705617e-4
E02004083,8,9.796718099436689e-4
E02004084,6.5,0.0013621123218776194
E02004085,8,8.793141349747197e-4
E02004086,5,0.0012091898428053204
E02004087,4,6.156687702016315e-4
E02004088,4,8.014425966740132e-4
E02004089,9.333333333333334,0.0012886004878273276
E02004090,3.5,0.0011023622047244095
E02004091,6,7.587253414264037e-4
E02004092,7,8.17184216670558e-4
E02004093,3.5,7.103714227724782e-4
E02004094,4.833333333333333,7.848868680307459e-4
E02004095,7,8.041355542791499e-4
E02004096,4,6.36841267314122e-4
E02004097,5,7.514277126540427e-4
E02004098,5.833333333333333,9.939228715851649e-4
E02004100,6,7.563342997604941e-4
E02004102,7.666666666666666,0.001144620284662088
E02004103,8.166666666666668,0.0011409145943932198
E02004104,7.666666666666667,0.0010392661877005106
E02004105,4,0.0013942140118508191
E02004106,2,5.730659025787965e-4
E02004108,4.833333333333333,0.0010115808567043392
E02004109,4,5.958587814687919e-4
E02004110,5.5,8.962033566889359e-4
E02004111,4,9.285051067780873e-4
E02004112,2,5.812263876780006e-4
E02004113,6.333333333333333,7.392708454923932e-4
E02004114,4.5,9.986684420772304e-4
E02004115,9,9.742368478025547e-4
E02004116,6.333333333333334,7.749092540478813e-4
E02004117,4,6.367398917542184e-4
E02004118,3.5,6.78689160364553e-4
E02004119,6,6.775067750677507e-4
E02004120,4,4.729250413809411e-4
E02004121,4.5,7.506255212677231e-4
E02004122,4,5.66491998300524e-4
E02004123,4,7.643798968087139e-4
E02004124,6.666666666666667,8.500148752603171e-4
E02004125,9.5,0.0010281385281385282
E02004126,5,6.692544505420961e-4
E02004128,9,7.849978194505015e-4
E02004129,6,0.0010334137099552187
E02004130,5,0.0010521885521885522
E02004131,3,0.0010309278350515464
E02004132,5,6.656017039403621e-4
E02004133,8.5,9.121150338019101e-4
E02004134,7.166666666666667,5.323626999455257e-4
E02004135,6,8.540925266903915e-4
E02004136,7,0.0010333628579864186
E02004137,3.5,6.487488415199259e-4
E02004138,7.166666666666666,0.00114758473445423
E02004139,5.5,7.822500355568198e-4
E02004140,4,7.636502481863307e-4
E02004141,4.5,7.314694408322497e-4
E02004142,3,4.389173372348208e-4
E02004143,3,6.039863096436481e-4
E02004144,6.666666666666667,9.611687812379854e-4
E02004145,6,9.649404953361209e-4
E02004146,7,9.441596978688966e-4
E02004147,9.5,0.0012860430485988898
E02004148,9.833333333333334,0.0013086682636855647
E02004149,4.666666666666666,5.193841587831571e-4
E02004150,5.333333333333334,9.77696303085854e-4
E02004151,8.5,9.073441502988898e-4
E02004152,11,0.0011476264997391757
E02004153,8.166666666666666,0.0010795329367702137
E02004154,9.5,0.0011126727570859687
E02004155,5.333333333333333,7.072448393228131e-4
E02004156,16.666666666666668,0.0013787778513125967
E02004157,5,7.44047619047619e-4
E02004158,7.333333333333333,8.961668499735223e-4
E02004159,7.833333333333334,6.241699867197875e-4
E02004160,6.5,8.934707903780069e-4
E02004161,7.833333333333333,9.452556212541732e-4
E02004162,4.666666666666666,7.947320617620344e-4
E02004163,10,0.0014934289127837516
E02004164,5.833333333333333,8.522035549062576e-4
E02004165,9,0.001036030850696443
E02004166,3,6.573181419807187e-4
E02004167,6.5,8.737733566339562e-4
E02004168,5.833333333333333,0.001159017153453871
E02004169,4,6.969855375500958e-4
E02004170,5,7.927699381639448e-4
E02004171,7.166666666666667,8.570517420074942e-4
E02004172,5,7.849293563579278e-4
E02004173,7,9.433962264150943e-4
E02004174,9,0.0011356466876971609
E02004175,6.333333333333334,0.001176543439222243
E02004176,3,7.743933918430562e-4
E02004177,5.333333333333333,9.034953978203173e-4
E02004178,6,0.0011129660545353367
E02004179,4,5.005005005005005e-4
E02004180,4.5,7.317073170731707e-4
E02004181,4.833333333333333,8.290451686678101e-4
E02004182,6.166666666666666,0.0012098620103328755
E02004183,2.666666666666667,8.643976229065372e-4
E02004184,9.5,0.0013085399449035812
E02004185,5.5,8.59778020947319e-4
E02004186,4.666666666666667,6.055101422948835e-4
E02004187,9.5,9.527630127369371e-4
E02004188,4.666666666666666,6.836605137220431e-4
E02004189,3,6.114961271911944e-4
E02004190,5.666666666666667,7.871463629207761e-4
E02004191,11.833333333333334,0.0013380069350218604
E02004192,4.5,6.005605231549446e-4
E02004193,7.5,8.446897173105079e-4
E02004194,5.666666666666666,7.842051849801642e-4
E02004195,6.333333333333334,0.0016148223695393509
E02004196,5.5,7.137295613807423e-4
E02004197,4,7.459903021260724e-4
E02004198,5,7.69704433497537e-4
E02004199,5.5,9.71045197740113e-4
E02004200,4.5,8.712487899322362e-4
E02004201,2.5,8.85896527285613e-4
E02004202,6.5,7.523148148148148e-4
E02004203,5.5,9.347382732834807e-4
E02004204,7,7.175807278318811e-4
E02004205,5.833333333333333,6.863552574812722e-4
E02004206,8.833333333333332,0.001316443119721808
E02004207,2.5,6.800870511425463e-4
E02004208,6,8.708272859216256e-4
E02004209,11,0.0014319187711533455
E02004210,12.666666666666666,0.0018605562083822953
E02004211,7,0.0010450880859958196
E02004212,6,9.75609756097561e-4
E02004213,3.5,5.112474437627812e-4
E02004214,10.5,0.0016786570743405275
E02004215,7.166666666666666,0.0012424872861766065
E02004216,3.5,8.189050070191858e-4
E02004217,9,0.0013301803133313626
E02004218,4,8.405127127547804e-4
E02004219,3,0.0010515247108307045
E02004220,5,8.199409642505739e-4
E02004221,6.166666666666666,9.664106984276236e-4
E02004222,9.333333333333334,0.0015662583207473291
E02004223,8,7.163965254768515e-4
E02004224,5.5,8.451137062077443e-4
E02004225,4,8.673026886383347e-4
E02004226,4,7.104795737122557e-4
E02004227,6.166666666666667,7.406517735607335e-4
E02004228,5.5,7.766167749223384e-4
E02004229,6,6.219550119208044e-4
E02004230,5,6.57116572479958e-4
E02004231,7,0.001007919366450684
E02004232,6.333333333333334,0.0012815324430055309
E02004233,12.666666666666666,0.0011292383584440284
E02004234,5,8.239947264337508e-4
E02004235,7,0.0011051468266498263
E02004236,3.5,7.716049382716049e-4
E02004237,5.5,0.0010240178737665239
E02004238,3.5,6.65019950598518e-4
E02004239,4.5,7.397665625513727e-4
E02004240,5.166666666666667,8.112210184749045e-4
E02004241,10.666666666666666,0.0011015869737340356
E02004242,6.333333333333333,9.87115544472153e-4
E02004243,3,8.549444286121402e-4
E02004244,7.5,0.0012337555518999836
E02004245,7,0.001125221025558592
E02004246,5,9.850275807722615e-4
E02004247,2,5.85308750365818e-4
E02004248,5.166666666666667,8.831908831908832e-4
E02004249,3,7.434944237918215e-4
E02004250,8.333333333333334,0.0010469011725293134
E02004251,3.833333333333333,0.0010335220634492674
E02004252,5.333333333333333,9.353443236291359e-4
E02004253,5.333333333333333,6.57057205042914e-4
E02004254,5.833333333333334,0.0010590656015492619
E02004255,7.333333333333334,9.598603839441537e-4
E02004256,6.5,7.088331515812432e-4
E02004257,6,6.715165081141578e-4
E02004258,8.5,8.325171400587659e-4
E02004259,10.333333333333334,0.001424108783535465
E02004260,7,9.896790612187191e-4
E02004261,6.5,6.208213944603629e-4
E02004262,6,9.212344541685859e-4
E02004263,5.5,9.290540540540541e-4
E02004264,6,8.830022075055188e-4
E02004265,5.5,7.670850767085076e-4
E02004266,4.666666666666666,9.992862241256244e-4
E02004267,4,7.98881565807869e-4
E02004268,9.833333333333334,0.0013644142269090237
E02004269,7.5,9.243283214197683e-4
E02004270,6,7.813517385076181e-4
E02004271,9.5,9.805945499587118e-4
E02004272,7,5.882847298092277e-4
E02004273,3.5,6.409082585607032e-4
E02004274,4.333333333333333,8.964280788856709e-4
E02004275,4.5,7.751937984496124e-4
E02004276,4,7.204610951008645e-4
E02004277,12.666666666666668,0.0010161786335071534
E02004278,8,8.915635796277722e-4
E02004279,5.333333333333333,6.635975280992078e-4
E02004280,6,7.290400972053463e-4
E02004281,4.5,6.01282736504543e-4
E02004282,5.333333333333333,7.442552795608894e-4
E02004283,7,7.99908581876357e-4
E02004284,11.666666666666668,0.0011924230035432
E02004285,7.333333333333334,9.719461011707533e-4
E02004286,4.5,8.642212406376032e-4
E02004287,4,9.760858955588092e-4
E02004288,7.666666666666667,0.0012686855314689174
E02004289,5.5,7.567418822234452e-4
E02004290,3,6.767426122264832e-4
E02004291,2,6.331117442228553e-4
E02004292,3,6.274837900020916e-4
E02004293,9,9.223201475712236e-4
E02004294,3.5,7.241878750258639e-4
E02004295,5,8.326394671107411e-4
E02004296,6,8.600917431192661e-4
E02004297,6,9.30376802605055e-4
E02004298,9.5,9.443339960238568e-4
E02004299,5,7.371369600471767e-4
E02004300,6.5,8.26236176433202e-4
E02004301,5,6.218132073125233e-4
E02004302,11,0.0014030612244897958
E02004303,6.5,7.222222222222222e-4
E02004304,7,7.571660356949703e-4
E02004305,4.833333333333333,5.768389227035843e-4
E02004306,3,6.567425569176883e-4
E02004307,3.5,6.688324097076247e-4
E02004308,3,6.709908297919928e-4
E02004309,3.5,7.840501792114696e-4
E02004310,4,6.390797251957181e-4
E02004311,6,7.814535035165407e-4
E02004312,3.5,7.803790412486065e-4
E02004313,7.5,9.52260030472321e-4
E02004314,7,5.318744776232809e-4
E02004315,4,3.372396931118793e-4
E02004316,2.5,5.52730488613752e-4
E02004317,6.5,8.58085808580858e-4
E02004318,3.333333333333333,6.411489388985061e-4
E02004319,6,0.0010344827586206897
E02004320,3,6.632765863365023e-4
E02004321,6.333333333333333,0.0010835471913316224
E02004322,9.666666666666666,0.001134984932096591
E02004323,5.5,8.404645476772616e-4
E02004324,8.333333333333332,0.0014530659691950013
E02004325,6.166666666666667,0.001113518719152522
E02004326,7,0.0010210035005834305
E02004327,8.333333333333332,0.0018684603886397605
E02004328,7.333333333333333,0.0010081569058748051
E02004329,4.166666666666666,0.0015758951084215832
